No compte;Date;Operation
05000760982;09/06/2021;15,19
05000760982;15/07/2021;144,31
05000760982;28/06/2021;148,01
05000760982;18/06/2021;21,86
05000757715;21/06/2021;115,30
05000757715;24/06/2021;136,77
05000757715;22/06/2021;2,62
05000757715;04/06/2021;16,47
05000757715;23/06/2021;195,83
05000757715;18/07/2021;141,40
05000757715;27/07/2021;190,83
05000757715;24/07/2021;51,78
05000757715;15/07/2021;51,73
05000757715;23/06/2021;118,31
05000757715;22/07/2021;146,78
05000757715;23/06/2021;37,05
05000757715;15/06/2021;152,11
05000757715;15/07/2021;128,87
05000757715;17/07/2021;169,84
05000757715;23/07/2021;170,13
05000757715;06/06/2021;26,92
05000757715;11/07/2021;186,73
05000757715;28/07/2021;176,60
05000757715;11/07/2021;125,79
05000757715;22/07/2021;99,69
05000757715;28/07/2021;93,56
05000757032;14/06/2021;132,38
05000757032;22/07/2021;11,51
05000757032;19/06/2021;88,94
05000757032;02/06/2021;3,81
05000757032;22/06/2021;167,85
05000757032;08/06/2021;58,18
05000757032;08/06/2021;41,56
05000757032;21/07/2021;134,82
05000757032;12/06/2021;21,59
05000757032;30/07/2021;37,15
05000757032;07/07/2021;32,24
05000757032;09/07/2021;107,56
05000757032;13/07/2021;41,06
05000757032;29/06/2021;153,85
05000757032;03/07/2021;30,62
05000757032;05/06/2021;167,63
05000757032;07/07/2021;167,63
05000757032;02/07/2021;30,48
05000757032;25/07/2021;134,30
05000757032;05/07/2021;30,96
05000756963;25/06/2021;52,09
05000756963;25/06/2021;21,58
05000756963;13/07/2021;76,25
05000756963;21/06/2021;74,19
05000756963;08/07/2021;125,40
05000756963;06/07/2021;7,47
05000756963;23/06/2021;147,04
05000756963;19/06/2021;132,09
05000756963;19/07/2021;33,95
05000756963;17/06/2021;125,44
05000756963;25/07/2021;36,21
05000756963;13/06/2021;174,31
05000756963;21/07/2021;170,93
05000756963;22/07/2021;163,11
05000756963;03/06/2021;177,76
05000756963;20/06/2021;41,71
05000756963;12/07/2021;164,41
05000756963;10/07/2021;118,76
05000756963;11/07/2021;186,85
05000756963;06/06/2021;82,08
05000756963;02/07/2021;153,31
05000756963;06/06/2021;105,69
05000756963;03/06/2021;37,01
05000754196;21/06/2021;189,14
05000754196;25/07/2021;83,44
05000754196;22/06/2021;16,77
05000754196;06/06/2021;159,01
05000754196;08/07/2021;49,22
05000754196;04/06/2021;5,49
05000754196;23/06/2021;13,34
05000754196;29/06/2021;83,50
05000754196;03/07/2021;182,54
05000754196;20/07/2021;171,87
05000754196;06/07/2021;80,81
05000754196;06/07/2021;54,98
05000754196;19/06/2021;64,92
05000754196;21/06/2021;45,06
05000754196;17/06/2021;29,79
05000754196;10/07/2021;182,13
05000754196;13/07/2021;132,54
05000754196;04/07/2021;92,24
05000754196;15/06/2021;54,98
05000754196;18/06/2021;105,88
05000754196;10/07/2021;114,82
05000754196;25/07/2021;78,65
05000744931;20/07/2021;122,81
05000744931;24/07/2021;128,50
05000744931;17/07/2021;153,57
05000744931;05/07/2021;174,06
05000744931;15/07/2021;17,15
05000744931;27/06/2021;178,05
05000744931;05/07/2021;24,50
05000744931;14/07/2021;9,09
05000744931;14/07/2021;20,64
05000744931;22/06/2021;23,73
05000744931;30/07/2021;102,77
05000744931;21/07/2021;17,76
05000744931;22/06/2021;146,29
05000744931;10/07/2021;153,27
05000744931;16/07/2021;36,31
05000744931;15/07/2021;104,07
05000744931;13/07/2021;135,70
05000744931;17/07/2021;126,59
05000744931;14/06/2021;130,80
05000742303;06/06/2021;5,02
05000742303;29/07/2021;60,25
05000742303;24/07/2021;133,55
05000742303;25/06/2021;174,82
05000742303;28/07/2021;47,66
05000742303;28/06/2021;199,48
05000742303;09/06/2021;56,07
05000742303;01/06/2021;56,80
05000742303;12/07/2021;119,07
05000742303;27/07/2021;187,08
05000742303;19/06/2021;50,06
05000742303;12/06/2021;42,65
05000742303;14/07/2021;159,12
05000742303;11/07/2021;31,44
05000742303;26/07/2021;12,08
05000742303;16/07/2021;11,47
05000742303;23/07/2021;188,02
05000742303;16/06/2021;48,91
05000742303;06/07/2021;6,86
05000742303;05/06/2021;184,32
05000742303;16/06/2021;52,38
05000742303;15/06/2021;113,11
05000742303;11/07/2021;50,13
05000742303;16/07/2021;167,89
05000742303;29/07/2021;24,47
05000739990;09/06/2021;193,85
05000739990;11/06/2021;154,77
05000739990;08/06/2021;122,77
05000739990;21/06/2021;166,34
05000739990;22/06/2021;42,08
05000739990;12/07/2021;187,54
05000739990;04/07/2021;16,23
05000739990;03/06/2021;1,45
05000739990;12/06/2021;32,79
05000739990;20/06/2021;3,69
05000739990;18/07/2021;51,13
05000739990;11/07/2021;16,12
05000739990;03/07/2021;90,89
05000739990;02/07/2021;185,09
05000739990;22/07/2021;19,04
05000739990;08/07/2021;83,89
05000737032;06/07/2021;189,74
05000737032;16/06/2021;139,37
05000737032;25/07/2021;125,32
05000737032;25/07/2021;147,22
05000737032;29/06/2021;195,69
05000737032;29/06/2021;156,09
05000737032;15/06/2021;22,09
05000737032;27/06/2021;97,67
05000737032;31/07/2021;192,12
05000737032;29/06/2021;69,98
05000737032;25/07/2021;58,41
05000737032;24/07/2021;65,71
05000737032;26/06/2021;124,71
05000737032;15/06/2021;168,06
05000737032;09/06/2021;189,90
05000737032;29/06/2021;29,33
05000737032;26/06/2021;122,37
05000737032;31/07/2021;34,46
05000731218;03/06/2021;136,27
05000731218;07/07/2021;81,09
05000731218;01/07/2021;152,41
05000731218;21/07/2021;35,60
05000731218;16/07/2021;136,35
05000731218;09/07/2021;43,43
05000731218;19/07/2021;107,20
05000731218;12/07/2021;87,08
05000731218;11/07/2021;9,02
05000731218;22/06/2021;148,31
05000731218;21/07/2021;144,18
05000731218;30/06/2021;159,11
05000731218;15/06/2021;17,24
05000731218;16/06/2021;81,49
05000731218;13/06/2021;31,52
05000731218;01/07/2021;139,76
05000731218;04/07/2021;2,03
05000731218;09/07/2021;26,64
05000731218;07/07/2021;144,23
05000731218;20/07/2021;179,27
05000731218;01/06/2021;82,50
05000731218;07/06/2021;87,86
05000731218;09/06/2021;80,30
05000731218;18/06/2021;90,75
05000731218;13/07/2021;42,41
05000731218;04/07/2021;69,76
05000731218;17/06/2021;126,79
05000731218;11/06/2021;45,93
05000728821;27/06/2021;30,70
05000728821;19/07/2021;187,65
05000728821;24/06/2021;119,85
05000728821;12/07/2021;46,47
05000728821;05/06/2021;105,06
05000728821;09/07/2021;183,24
05000728821;30/06/2021;188,47
05000728821;09/07/2021;190,49
05000728821;16/06/2021;1,01
05000728821;18/07/2021;181,09
05000728821;26/07/2021;173,25
05000728821;10/07/2021;166,14
05000728821;16/07/2021;171,68
05000728821;16/07/2021;40,40
05000728821;15/06/2021;110,33
05000728821;11/07/2021;138,93
05000728821;09/06/2021;165,85
05000726386;27/06/2021;118,89
05000726386;24/06/2021;114,76
05000726386;05/06/2021;21,02
05000726386;25/06/2021;188,87
05000726386;01/06/2021;160,37
05000726386;29/07/2021;70,53
05000726386;06/07/2021;104,46
05000726386;07/07/2021;78,61
05000726386;23/07/2021;92,42
05000726386;07/07/2021;76,39
05000726386;20/06/2021;198,07
05000726386;05/06/2021;11,16
05000726244;10/06/2021;197,07
05000726244;24/07/2021;156,83
05000726244;24/07/2021;114,08
05000726244;18/07/2021;146,35
05000726244;02/06/2021;111,19
05000726244;04/06/2021;172,04
05000726244;23/06/2021;184,79
05000726244;11/07/2021;189,83
05000726244;07/07/2021;139,25
05000726244;02/06/2021;155,27
05000726244;05/07/2021;107,23
05000726244;18/07/2021;91,44
05000726244;03/06/2021;2,74
05000726244;10/06/2021;7,79
05000726244;24/07/2021;174,28
05000726244;20/06/2021;125,93
05000726244;03/07/2021;94,80
05000726244;20/06/2021;80,41
05000726244;14/07/2021;52,66
05000726244;27/07/2021;174,48
05000726244;20/07/2021;155,56
05000726244;01/07/2021;137,06
05000726244;21/06/2021;44,82
05000726244;10/06/2021;56,06
05000726244;26/06/2021;80,35
05000721364;28/07/2021;113,91
05000721364;20/07/2021;101,22
05000721364;09/06/2021;59,91
05000721364;06/06/2021;128,81
05000721364;09/06/2021;67,58
05000721364;02/07/2021;194,07
05000721364;15/06/2021;114,09
05000721364;04/07/2021;108,16
05000721364;25/06/2021;20,50
05000721364;01/07/2021;156,90
05000721364;03/06/2021;70,69
05000721364;04/07/2021;167,60
05000721364;17/06/2021;169,90
05000721364;05/07/2021;117,61
05000721364;11/06/2021;78,41
05000721364;17/06/2021;74,76
05000721364;24/07/2021;121,53
05000721364;15/07/2021;41,78
05000721364;18/06/2021;52,43
05000721364;03/06/2021;168,18
05000721364;18/06/2021;85,60
05000721364;10/06/2021;188,45
05000721364;16/07/2021;172,28
05000721364;24/06/2021;50,92
05000721364;04/06/2021;180,31
05000721364;16/07/2021;186,50
05000720198;14/06/2021;69,13
05000720198;10/07/2021;78,58
05000720198;09/07/2021;125,12
05000720198;13/07/2021;17,91
05000720198;29/06/2021;194,87
05000720198;23/06/2021;131,00
05000720198;29/07/2021;2,79
05000720198;04/07/2021;42,85
05000720198;13/06/2021;109,74
05000720198;24/06/2021;28,58
05000720198;02/06/2021;45,40
05000720198;13/06/2021;193,82
05000720198;14/06/2021;93,24
05000720198;09/06/2021;22,14
05000720198;17/07/2021;121,67
05000720198;22/07/2021;138,51
05000720198;01/07/2021;27,63
05000720198;06/07/2021;127,03
05000720198;04/06/2021;140,23
05000720198;29/06/2021;36,34
05000720198;13/07/2021;58,01
05000720198;18/07/2021;113,72
05000720198;05/07/2021;128,54
05000720198;10/07/2021;184,80
05000720198;04/07/2021;124,59
05000720198;30/06/2021;90,86
05000720198;28/07/2021;153,19
05000719025;05/07/2021;25,92
05000719025;31/07/2021;89,35
05000719025;12/06/2021;97,69
05000719025;17/06/2021;134,68
05000719025;08/07/2021;29,12
05000719025;23/07/2021;62,32
05000719025;15/07/2021;40,55
05000719025;24/06/2021;28,68
05000719025;30/07/2021;99,23
05000719025;07/06/2021;81,04
05000719025;14/07/2021;112,32
05000719025;27/06/2021;104,68
05000719025;23/06/2021;159,35
05000719025;10/06/2021;47,20
05000719025;20/06/2021;102,49
05000719025;09/07/2021;179,89
05000719025;15/06/2021;10,51
05000719025;29/07/2021;130,69
05000719025;30/07/2021;90,76
05000719025;06/07/2021;193,61
05000719025;18/07/2021;143,60
05000719025;29/06/2021;99,79
05000719025;26/07/2021;177,03
05000719025;03/06/2021;105,65
05000719025;27/07/2021;115,58
05000718863;08/07/2021;129,35
05000718863;30/07/2021;177,72
05000718863;07/07/2021;193,89
05000718863;25/06/2021;100,53
05000718863;03/06/2021;187,36
05000718863;12/07/2021;143,90
05000718863;25/07/2021;134,43
05000718863;09/06/2021;87,58
05000718863;01/06/2021;73,57
05000718863;23/06/2021;80,91
05000718863;02/07/2021;83,73
05000718863;24/07/2021;141,77
05000718863;07/06/2021;146,73
05000718863;13/07/2021;158,61
05000718863;25/07/2021;114,42
05000718531;04/06/2021;140,00
05000718531;14/07/2021;128,13
05000718531;10/06/2021;156,52
05000718531;13/06/2021;14,09
05000718531;29/07/2021;40,59
05000718531;28/06/2021;136,77
05000718531;27/06/2021;57,86
05000718531;02/06/2021;39,36
05000718531;14/07/2021;123,96
05000718531;10/06/2021;58,34
05000718531;05/07/2021;122,30
05000718531;13/07/2021;175,97
05000718531;18/06/2021;182,88
05000718531;15/06/2021;51,43
05000718531;24/07/2021;150,09
05000718531;17/07/2021;83,42
05000718286;08/06/2021;54,13
05000718286;15/07/2021;189,06
05000718286;23/06/2021;84,56
05000718286;17/06/2021;115,02
05000718286;23/07/2021;8,08
05000718286;07/07/2021;176,12
05000718286;02/07/2021;73,61
05000718286;20/06/2021;130,82
05000718286;05/07/2021;18,21
05000718286;12/06/2021;80,43
05000718286;03/06/2021;116,26
05000718286;23/06/2021;16,27
05000718286;21/06/2021;49,54
05000718286;01/06/2021;186,88
05000718286;24/06/2021;119,75
05000718286;07/06/2021;180,48
05000718286;29/07/2021;182,44
05000718286;14/07/2021;137,73
05000718286;24/06/2021;67,85
05000717906;03/07/2021;154,21
05000717906;03/07/2021;160,62
05000717906;18/07/2021;141,43
05000717906;22/06/2021;72,18
05000717906;09/07/2021;144,51
05000717906;17/07/2021;120,91
05000717906;05/06/2021;6,27
05000717906;10/07/2021;199,17
05000717906;08/07/2021;14,79
05000717906;15/06/2021;177,78
05000717906;26/06/2021;162,36
05000717906;29/07/2021;152,74
05000717906;23/06/2021;184,42
05000717906;07/06/2021;160,35
05000717906;20/06/2021;157,08
05000717906;17/06/2021;158,98
05000717906;24/06/2021;6,12
05000717906;30/06/2021;56,10
05000717906;31/07/2021;175,64
05000717906;14/07/2021;198,69
05000717906;07/06/2021;6,71
05000717906;25/06/2021;153,65
05000717267;05/06/2021;170,15
05000717267;01/06/2021;21,06
05000717267;29/07/2021;14,33
05000717267;16/06/2021;136,22
05000717267;12/07/2021;187,44
05000717267;11/06/2021;73,13
05000717267;26/06/2021;147,16
05000717267;01/07/2021;123,11
05000717267;31/07/2021;185,35
05000717267;07/06/2021;155,58
05000717267;21/06/2021;144,61
05000717267;03/06/2021;52,48
05000717267;06/07/2021;29,95
05000715784;09/07/2021;168,68
05000715784;11/07/2021;181,64
05000715784;10/06/2021;105,74
05000715784;01/07/2021;88,80
05000715784;28/06/2021;196,44
05000715784;23/07/2021;168,29
05000715784;14/06/2021;27,26
05000715784;14/06/2021;96,59
05000715784;21/06/2021;52,94
05000715784;26/06/2021;158,79
05000715784;03/06/2021;120,39
05000715784;10/07/2021;18,14
05000715784;05/06/2021;52,77
05000715784;10/07/2021;172,67
05000715784;22/06/2021;106,84
05000715784;22/06/2021;152,18
05000715784;25/07/2021;64,18
05000715784;10/06/2021;47,85
05000715784;19/06/2021;119,57
05000715784;21/06/2021;196,12
05000715784;03/07/2021;181,35
05000715784;27/06/2021;125,27
05000715784;19/06/2021;68,55
05000713744;31/07/2021;175,22
05000713744;16/07/2021;116,87
05000713744;22/06/2021;147,75
05000713744;22/06/2021;160,43
05000713744;07/07/2021;48,14
05000713744;01/06/2021;101,82
05000713744;29/06/2021;28,24
05000713744;02/06/2021;171,28
05000713744;17/07/2021;108,48
05000713744;15/06/2021;68,47
05000713744;21/06/2021;155,13
05000713744;12/07/2021;116,16
05000713744;04/07/2021;8,02
05000713744;15/07/2021;154,64
05000713744;06/06/2021;189,32
05000713744;30/06/2021;129,95
05000713744;12/07/2021;198,87
05000713744;24/07/2021;188,65
05000713744;18/07/2021;160,37
05000713744;14/07/2021;144,53
05000712704;12/06/2021;39,01
05000712704;28/06/2021;180,99
05000712704;22/07/2021;45,46
05000712704;03/07/2021;32,28
05000712704;22/07/2021;74,38
05000712704;05/06/2021;61,01
05000712704;27/07/2021;103,91
05000712704;14/06/2021;49,30
05000712704;01/06/2021;43,20
05000712704;22/07/2021;176,01
05000712704;25/07/2021;29,30
05000712704;19/06/2021;137,65
05000712704;24/07/2021;4,84
05000712704;10/07/2021;189,36
05000712704;22/06/2021;17,54
05000712704;25/06/2021;156,86
05000712704;13/07/2021;4,26
05000712704;16/07/2021;101,60
05000712704;08/07/2021;124,09
05000712704;24/06/2021;175,45
05000711477;04/06/2021;193,10
05000711477;04/06/2021;144,78
05000711477;07/07/2021;43,34
05000711477;20/06/2021;195,08
05000711477;23/07/2021;67,10
05000711477;27/06/2021;195,85
05000711477;22/07/2021;145,26
05000711477;10/06/2021;137,07
05000711477;06/07/2021;177,98
05000711477;22/06/2021;138,28
05000711477;21/07/2021;20,41
05000711477;15/07/2021;22,91
05000711477;26/07/2021;140,75
05000711477;06/07/2021;7,93
05000711477;03/06/2021;125,80
05000711477;27/06/2021;166,95
05000711477;31/07/2021;96,12
05000711477;17/06/2021;12,25
05000711477;16/07/2021;63,56
05000711477;03/07/2021;1,01
05000711477;27/06/2021;65,46
05000711477;25/07/2021;109,96
05000711477;07/07/2021;150,57
05000711477;05/07/2021;84,99
05000711477;09/06/2021;69,96
05000711477;20/06/2021;57,93
05000711477;19/07/2021;40,94
05000711477;25/07/2021;127,33
05000705944;06/06/2021;101,19
05000705944;29/07/2021;121,65
05000705944;21/06/2021;153,38
05000705944;25/06/2021;132,43
05000705944;02/07/2021;39,87
05000705944;18/07/2021;53,19
05000705944;22/07/2021;55,52
05000705944;19/07/2021;174,28
05000705944;09/07/2021;66,37
05000705944;21/07/2021;135,83
05000705944;11/07/2021;142,22
05000705944;04/07/2021;26,82
05000705944;08/06/2021;85,80
05000705944;27/07/2021;109,18
05000705944;25/07/2021;194,91
05000705944;25/07/2021;5,45
05000705944;28/06/2021;51,25
05000705944;24/06/2021;56,00
05000705944;28/07/2021;177,12
05000705944;26/07/2021;163,66
05000705944;25/07/2021;60,55
05000704148;23/06/2021;153,88
05000704148;22/06/2021;79,78
05000704148;17/06/2021;193,84
05000704148;27/07/2021;134,63
05000704148;13/07/2021;146,60
05000704148;09/06/2021;178,36
05000704148;13/07/2021;57,95
05000704148;18/07/2021;63,48
05000704148;17/07/2021;8,88
05000704148;10/06/2021;50,00
05000704148;14/07/2021;74,80
05000704148;22/06/2021;84,95
05000704148;18/06/2021;102,79
05000704148;09/07/2021;57,80
05000704148;23/06/2021;46,73
05000704148;24/06/2021;189,46
05000704148;09/06/2021;155,66
05000703289;29/06/2021;82,44
05000703289;02/06/2021;191,75
05000703289;17/07/2021;8,00
05000703289;24/06/2021;98,58
05000703289;05/06/2021;53,77
05000703289;08/06/2021;72,49
05000703289;19/07/2021;84,23
05000703289;10/06/2021;156,00
05000703289;25/06/2021;181,71
05000703289;29/07/2021;74,25
05000703289;18/06/2021;63,21
05000703289;19/06/2021;60,52
05000703289;12/06/2021;150,13
05000703289;05/07/2021;173,26
05000703289;03/07/2021;17,84
05000703289;21/07/2021;105,83
05000703289;06/06/2021;42,90
05000703289;12/07/2021;168,95
05000703289;07/06/2021;168,30
05000703289;19/06/2021;161,80
05000702041;01/06/2021;77,59
05000702041;08/07/2021;118,03
05000702041;18/06/2021;158,00
05000702041;24/06/2021;44,80
05000702041;01/07/2021;11,37
05000702041;05/06/2021;109,81
05000702041;31/07/2021;131,44
05000702041;08/06/2021;24,97
05000702041;11/06/2021;49,17
05000702041;04/06/2021;41,14
05000702041;07/07/2021;31,01
05000702041;14/06/2021;20,12
05000702041;31/07/2021;86,35
05000702041;29/07/2021;149,19
05000702041;22/07/2021;34,75
05000702041;10/07/2021;127,82
05000700861;16/07/2021;163,59
05000700861;17/06/2021;22,90
05000700861;08/07/2021;182,00
05000700861;14/06/2021;87,56
05000700861;05/06/2021;134,35
05000700861;08/06/2021;129,43
05000700861;27/06/2021;71,40
05000700861;16/06/2021;63,58
05000700861;26/07/2021;100,36
05000700861;11/07/2021;89,78
05000700861;27/06/2021;187,63
05000700861;12/06/2021;50,62
05000700861;17/07/2021;73,56
05000699698;23/07/2021;156,26
05000699698;24/07/2021;81,48
05000699698;20/07/2021;125,09
05000699698;18/06/2021;128,28
05000699698;05/07/2021;188,34
05000699698;22/07/2021;31,76
05000699698;23/07/2021;100,39
05000699698;30/07/2021;104,19
05000699698;19/07/2021;168,30
05000699698;24/07/2021;65,56
05000699698;11/06/2021;191,11
